Comparisons	Profile1	Profile2
5528	11057.0	11058.0
5529	11059.0	11060.0
5530	11062.0	11061.0
5531	11064.0	11063.0
5532	11066.0	11065.0
5533	11067.0	11068.0
5534	11069.0	11070.0
5535	11072.0	11071.0
5536	11073.0	11074.0
5537	11076.0	11075.0
5538	11078.0	11077.0
5539	11080.0	11079.0
5540	11082.0	11081.0
5541	11083.0	11084.0
5542	11086.0	11085.0
5543	11087.0	11088.0
5544	11089.0	11090.0
5545	11092.0	11091.0
5546	11093.0	11094.0
5547	11096.0	11095.0
5548	11098.0	11097.0
5549	11100.0	11099.0
5550	11102.0	11101.0
5551	11103.0	11104.0
5552	11106.0	11105.0
5553	11107.0	11108.0
5554	11109.0	11110.0
5555	11112.0	11111.0
5556	11114.0	11113.0
5557	11116.0	11115.0
5558	11118.0	11117.0
5559	11119.0	11120.0
5560	11121.0	11122.0
5561	11124.0	11123.0
5562	11125.0	11126.0
5563	11128.0	11127.0
5564	11129.0	11130.0
5565	11131.0	11132.0
5566	11134.0	11133.0
5567	11135.0	11136.0
5568	11137.0	11138.0
5569	11139.0	11140.0
5570	11142.0	11141.0
5571	11144.0	11143.0
5572	11145.0	11146.0
5573	11148.0	11147.0
5574	11149.0	11150.0
5575	11151.0	11152.0
5576	11153.0	11154.0
5577	11156.0	11155.0
5578	11157.0	11158.0
5579	11160.0	11159.0
5580	11161.0	11162.0
5581	11164.0	11163.0
5582	11165.0	11166.0
5583	11168.0	11167.0
5584	11170.0	11169.0
5585	11172.0	11171.0
5586	11174.0	11173.0
5587	11175.0	11176.0
5588	11177.0	11178.0
5589	11180.0	11179.0
5590	11182.0	11181.0
5591	11183.0	11184.0
5592	11185.0	11186.0
5593	11187.0	11188.0
5594	11190.0	11189.0
5595	11192.0	11191.0
5596	11194.0	11193.0
5597	11195.0	11196.0
5598	11197.0	11198.0
5599	11200.0	11199.0
5600	11202.0	11201.0
5601	11204.0	11203.0
5602	11206.0	11205.0
5603	11208.0	11207.0
5604	11209.0	11210.0
5605	11212.0	11211.0
5606	11214.0	11213.0
5607	11215.0	11216.0
5608	11217.0	11218.0
5609	11220.0	11219.0
5610	11221.0	11222.0
5611	11224.0	11223.0
5612	11225.0	11226.0
5613	11227.0	11228.0
5614	11230.0	11229.0
5615	11231.0	11232.0
5616	11234.0	11233.0
5617	11235.0	11236.0
5618	11238.0	11237.0
5619	11239.0	11240.0
5620	11241.0	11242.0
5621	11243.0	11244.0
5622	11245.0	11246.0
5623	11247.0	11248.0
5624	11250.0	11249.0
5625	11252.0	11251.0
5626	11253.0	11254.0
5627	11256.0	11255.0
5628	11257.0	11258.0
5629	11260.0	11259.0
5630	11262.0	11261.0
5631	11264.0	11263.0
5632	11266.0	11265.0
5633	11267.0	11268.0
5634	11270.0	11269.0
5635	11272.0	11271.0
5636	11274.0	11273.0
5637	11275.0	11276.0
5638	11278.0	11277.0
5639	11280.0	11279.0
5640	11281.0	11282.0
5641	11283.0	11284.0
5642	11286.0	11285.0
5643	11288.0	11287.0
5644	11289.0	11290.0
5645	11292.0	11291.0
5646	11294.0	11293.0
5647	11295.0	11296.0
5648	11298.0	11297.0
5649	11300.0	11299.0
5650	11301.0	11302.0
5651	11304.0	11303.0
5652	11305.0	11306.0
5653	11308.0	11307.0
5654	11309.0	11310.0
5655	11311.0	11312.0
5656	11314.0	11313.0
5657	11315.0	11316.0
5658	11318.0	11317.0
5659	11319.0	11320.0
5660	11322.0	11321.0
5661	11323.0	11324.0
5662	11326.0	11325.0
5663	11327.0	11328.0
5664	11329.0	11330.0
5665	11332.0	11331.0
5666	11334.0	11333.0
5667	11336.0	11335.0
5668	11337.0	11338.0
5669	11340.0	11339.0
5670	11342.0	11341.0
5671	11343.0	11344.0
5672	11346.0	11345.0
5673	11347.0	11348.0
5674	11350.0	11349.0
5675	11351.0	11352.0
5676	11354.0	11353.0
5677	11356.0	11355.0
5678	11358.0	11357.0
5679	11360.0	11359.0
5680	11362.0	11361.0
5681	11363.0	11364.0
5682	11366.0	11365.0
5683	11368.0	11367.0
5684	11370.0	11369.0
5685	11372.0	11371.0
5686	11374.0	11373.0
5687	11375.0	11376.0
5688	11377.0	11378.0
5689	11379.0	11380.0
5690	11381.0	11382.0
5691	11383.0	11384.0
5692	11386.0	11385.0
5693	11388.0	11387.0
5694	11390.0	11389.0
5695	11392.0	11391.0
5696	11393.0	11394.0
5697	11395.0	11396.0
5698	11397.0	11398.0
5699	11400.0	11399.0
5700	11401.0	11402.0
5701	11403.0	11404.0
5702	11405.0	11406.0
5703	11407.0	11408.0
5704	11409.0	11410.0
5705	11411.0	11412.0
5706	11413.0	11414.0
5707	11416.0	11415.0
5708	11418.0	11417.0
5709	11419.0	11420.0
5710	11421.0	11422.0
5711	11423.0	11424.0
5712	11425.0	11426.0
5713	11427.0	11428.0
5714	11430.0	11429.0
5715	11432.0	11431.0
5716	11434.0	11433.0
5717	11435.0	11436.0
5718	11437.0	11438.0
5719	11439.0	11440.0
5720	11441.0	11442.0
5721	11444.0	11443.0
5722	11446.0	11445.0
5723	11447.0	11448.0
5724	11449.0	11450.0
5725	11452.0	11451.0
5726	11453.0	11454.0
5727	11455.0	11456.0
5728	11458.0	11457.0
5729	11460.0	11459.0
5730	11461.0	11462.0
5731	11463.0	11464.0
5732	11466.0	11465.0
5733	11467.0	11468.0
5734	11469.0	11470.0
5735	11471.0	11472.0
5736	11474.0	11473.0
5737	11476.0	11475.0
5738	11477.0	11478.0
5739	11479.0	11480.0
5740	11481.0	11482.0
5741	11484.0	11483.0
5742	11486.0	11485.0
5743	11488.0	11487.0
5744	11489.0	11490.0
5745	11491.0	11492.0
5746	11494.0	11493.0
5747	11495.0	11496.0
5748	11498.0	11497.0
5749	11500.0	11499.0
5750	11501.0	11502.0
5751	11504.0	11503.0
5752	11505.0	11506.0
5753	11507.0	11508.0
5754	11509.0	11510.0
5755	11511.0	11512.0
5756	11513.0	11514.0
5757	11515.0	11516.0
5758	11518.0	11517.0
5759	11519.0	11520.0
5760	11521.0	11522.0
5761	11524.0	11523.0
5762	11526.0	11525.0
5763	11528.0	11527.0
5764	11529.0	11530.0
5765	11532.0	11531.0
5766	11534.0	11533.0
5767	11535.0	11536.0
5768	11537.0	11538.0
5769	11540.0	11539.0
5770	11541.0	11542.0
5771	11543.0	11544.0
5772	11545.0	11546.0
5773	11548.0	11547.0
5774	11549.0	11550.0
5775	11551.0	11552.0
5776	11554.0	11553.0
5777	11555.0	11556.0
5778	11557.0	11558.0
5779	11560.0	11559.0
5780	11562.0	11561.0
5781	11564.0	11563.0
5782	11565.0	11566.0
5783	11567.0	11568.0
5784	11569.0	11570.0
5785	11572.0	11571.0
5786	11573.0	11574.0
5787	11576.0	11575.0
5788	11578.0	11577.0
5789	11580.0	11579.0
5790	11582.0	11581.0
5791	11584.0	11583.0
5792	11585.0	11586.0
5793	11587.0	11588.0
5794	11590.0	11589.0
5795	11592.0	11591.0
5796	11593.0	11594.0
5797	11596.0	11595.0
5798	11597.0	11598.0
5799	11600.0	11599.0
5800	11601.0	11602.0
5801	11603.0	11604.0
5802	11606.0	11605.0
5803	11607.0	11608.0
5804	11609.0	11610.0
5805	11612.0	11611.0
5806	11614.0	11613.0
5807	11616.0	11615.0
5808	11618.0	11617.0
5809	11620.0	11619.0
5810	11621.0	11622.0
5811	11623.0	11624.0
5812	11625.0	11626.0
5813	11628.0	11627.0
5814	11629.0	11630.0
5815	11632.0	11631.0
5816	11634.0	11633.0
5817	11636.0	11635.0
5818	11638.0	11637.0
5819	11639.0	11640.0
5820	11641.0	11642.0
5821	11644.0	11643.0
5822	11645.0	11646.0
5823	11647.0	11648.0
5824	11649.0	11650.0
5825	11651.0	11652.0
5826	11653.0	11654.0
5827	11656.0	11655.0
5828	11658.0	11657.0
5829	11659.0	11660.0
5830	11661.0	11662.0
5831	11663.0	11664.0
5832	11665.0	11666.0
5833	11667.0	11668.0
5834	11669.0	11670.0
5835	11671.0	11672.0
5836	11674.0	11673.0
5837	11675.0	11676.0
5838	11678.0	11677.0
5839	11679.0	11680.0
5840	11682.0	11681.0
5841	11684.0	11683.0
5842	11686.0	11685.0
5843	11687.0	11688.0
5844	11689.0	11690.0
5845	11692.0	11691.0
5846	11694.0	11693.0
5847	11695.0	11696.0
5848	11697.0	11698.0
5849	11699.0	11700.0
5850	11701.0	11702.0
5851	11704.0	11703.0
5852	11705.0	11706.0
5853	11707.0	11708.0
5854	11710.0	11709.0
5855	11711.0	11712.0
5856	11713.0	11714.0
5857	11715.0	11716.0
5858	11718.0	11717.0
5859	11719.0	11720.0
5860	11722.0	11721.0
5861	11724.0	11723.0
5862	11726.0	11725.0
5863	11727.0	11728.0
5864	11730.0	11729.0
5865	11731.0	11732.0
5866	11734.0	11733.0
5867	11736.0	11735.0
5868	11738.0	11737.0
5869	11740.0	11739.0
5870	11742.0	11741.0
5871	11743.0	11744.0
5872	11746.0	11745.0
5873	11748.0	11747.0
5874	11749.0	11750.0
5875	11752.0	11751.0
5876	11754.0	11753.0
5877	11756.0	11755.0
5878	11757.0	11758.0
5879	11759.0	11760.0
5880	11761.0	11762.0
5881	11764.0	11763.0
5882	11765.0	11766.0
5883	11767.0	11768.0
5884	11770.0	11769.0
5885	11772.0	11771.0
5886	11774.0	11773.0
5887	11775.0	11776.0
5888	11778.0	11777.0
5889	11779.0	11780.0
5890	11782.0	11781.0
5891	11784.0	11783.0
5892	11786.0	11785.0
5893	11788.0	11787.0
5894	11790.0	11789.0
5895	11792.0	11791.0
5896	11793.0	11794.0
5897	11796.0	11795.0
5898	11798.0	11797.0
5899	11800.0	11799.0
5900	11801.0	11802.0
5901	11803.0	11804.0
5902	11805.0	11806.0
5903	11807.0	11808.0
5904	11809.0	11810.0
5905	11812.0	11811.0
5906	11814.0	11813.0
5907	11815.0	11816.0
5908	11818.0	11817.0
5909	11819.0	11820.0
5910	11821.0	11822.0
5911	11823.0	11824.0
5912	11826.0	11825.0
5913	11828.0	11827.0
5914	11830.0	11829.0
5915	11832.0	11831.0
5916	11833.0	11834.0
5917	11836.0	11835.0
5918	11838.0	11837.0
5919	11839.0	11840.0
5920	11841.0	11842.0
5921	11843.0	11844.0
5922	11845.0	11846.0
5923	11847.0	11848.0
5924	11850.0	11849.0
5925	11851.0	11852.0
5926	11854.0	11853.0
5927	11856.0	11855.0
5928	11857.0	11858.0
5929	11860.0	11859.0
5930	11861.0	11862.0
5931	11863.0	11864.0
5932	11866.0	11865.0
5933	11868.0	11867.0
5934	11869.0	11870.0
5935	11872.0	11871.0
5936	11874.0	11873.0
5937	11875.0	11876.0
5938	11877.0	11878.0
5939	11879.0	11880.0
5940	11882.0	11881.0
5941	11884.0	11883.0
5942	11885.0	11886.0
5943	11887.0	11888.0
5944	11890.0	11889.0
5945	11892.0	11891.0
5946	11894.0	11893.0
5947	11895.0	11896.0
5948	11897.0	11898.0
5949	11900.0	11899.0
5950	11901.0	11902.0
5951	11904.0	11903.0
5952	11905.0	11906.0
5953	11907.0	11908.0
5954	11909.0	11910.0
5955	11911.0	11912.0
5956	11914.0	11913.0
5957	11916.0	11915.0
5958	11918.0	11917.0
5959	11919.0	11920.0
5960	11921.0	11922.0
5961	11923.0	11924.0
5962	11926.0	11925.0
5963	11928.0	11927.0
5964	11930.0	11929.0
5965	11931.0	11932.0
5966	11934.0	11933.0
5967	11935.0	11936.0
5968	11938.0	11937.0
5969	11940.0	11939.0
5970	11942.0	11941.0
5971	11944.0	11943.0
5972	11945.0	11946.0
5973	11948.0	11947.0
5974	11949.0	11950.0
5975	11951.0	11952.0
5976	11954.0	11953.0
5977	11955.0	11956.0
5978	11958.0	11957.0
5979	11959.0	11960.0
5980	11962.0	11961.0
5981	11963.0	11964.0
5982	11966.0	11965.0
5983	11968.0	11967.0
5984	11970.0	11969.0
5985	11971.0	11972.0
5986	11974.0	11973.0
5987	11976.0	11975.0
5988	11977.0	11978.0
5989	11980.0	11979.0
5990	11982.0	11981.0
5991	11984.0	11983.0
5992	11985.0	11986.0
5993	11988.0	11987.0
5994	11989.0	11990.0
5995	11991.0	11992.0
5996	11994.0	11993.0
5997	11996.0	11995.0
5998	11997.0	11998.0
5999	12000.0	11999.0
6000	12001.0	12002.0
6001	12004.0	12003.0
6002	12005.0	12006.0
6003	12007.0	12008.0
6004	12010.0	12009.0
6005	12011.0	12012.0
6006	12013.0	12014.0
6007	12015.0	12016.0
6008	12018.0	12017.0
6009	12020.0	12019.0
6010	12022.0	12021.0
6011	12024.0	12023.0
6012	12026.0	12025.0
6013	12028.0	12027.0
6014	12029.0	12030.0
6015	12031.0	12032.0
6016	12034.0	12033.0
6017	12035.0	12036.0
6018	12038.0	12037.0
6019	12039.0	12040.0
6020	12042.0	12041.0
6021	12043.0	12044.0
6022	12046.0	12045.0
6023	12047.0	12048.0
6024	12049.0	12050.0
6025	12052.0	12051.0
6026	12053.0	12054.0
6027	12056.0	12055.0
6028	12058.0	12057.0
6029	12060.0	12059.0
6030	12061.0	12062.0
6031	12063.0	12064.0
6032	12065.0	12066.0
6033	12067.0	12068.0
6034	12070.0	12069.0
6035	12072.0	12071.0
6036	12074.0	12073.0
6037	12076.0	12075.0
6038	12077.0	12078.0
6039	12080.0	12079.0
6040	12081.0	12082.0
6041	12084.0	12083.0
6042	12085.0	12086.0
6043	12087.0	12088.0
6044	12089.0	12090.0
6045	12091.0	12092.0
6046	12093.0	12094.0
6047	12095.0	12096.0
6048	12098.0	12097.0
6049	12099.0	12100.0
6050	12102.0	12101.0
6051	12104.0	12103.0
6052	12106.0	12105.0
6053	12107.0	12108.0
6054	12110.0	12109.0
6055	12112.0	12111.0
6056	12114.0	12113.0
6057	12116.0	12115.0
6058	12117.0	12118.0
6059	12120.0	12119.0
6060	12121.0	12122.0
6061	12124.0	12123.0
6062	12125.0	12126.0
6063	12128.0	12127.0
6064	12129.0	12130.0
6065	12132.0	12131.0
6066	12134.0	12133.0
6067	12135.0	12136.0
6068	12138.0	12137.0
6069	12139.0	12140.0
6070	12141.0	12142.0
6071	12144.0	12143.0
6072	12145.0	12146.0
6073	12148.0	12147.0
6074	12150.0	12149.0
6075	12152.0	12151.0
6076	12153.0	12154.0
6077	12156.0	12155.0
6078	12158.0	12157.0
6079	12160.0	12159.0
6080	12162.0	12161.0
6081	12164.0	12163.0
6082	12166.0	12165.0
6083	12167.0	12168.0
6084	12170.0	12169.0
6085	12172.0	12171.0
6086	12173.0	12174.0
6087	12176.0	12175.0
6088	12177.0	12178.0
6089	12180.0	12179.0
6090	12182.0	12181.0
6091	12183.0	12184.0
6092	12185.0	12186.0
6093	12187.0	12188.0
6094	12189.0	12190.0
6095	12191.0	12192.0
6096	12193.0	12194.0
6097	12196.0	12195.0
6098	12197.0	12198.0
6099	12200.0	12199.0
6100	12202.0	12201.0
6101	12203.0	12204.0
6102	12206.0	12205.0
6103	12208.0	12207.0
6104	12209.0	12210.0
6105	12211.0	12212.0
6106	12214.0	12213.0
6107	12215.0	12216.0
6108	12217.0	12218.0
6109	12219.0	12220.0
6110	12221.0	12222.0
6111	12224.0	12223.0
6112	12225.0	12226.0
6113	12228.0	12227.0
6114	12230.0	12229.0
6115	12232.0	12231.0
6116	12233.0	12234.0
6117	12236.0	12235.0
6118	12238.0	12237.0
6119	12239.0	12240.0
6120	12242.0	12241.0
6121	12243.0	12244.0
6122	12245.0	12246.0
6123	12247.0	12248.0
6124	12250.0	12249.0
6125	12251.0	12252.0
6126	12254.0	12253.0
6127	12255.0	12256.0
6128	12258.0	12257.0
6129	12260.0	12259.0
6130	12262.0	12261.0
6131	12264.0	12263.0
6132	12266.0	12265.0
6133	12267.0	12268.0
6134	12270.0	12269.0
6135	12272.0	12271.0
6136	12273.0	12274.0
6137	12276.0	12275.0
6138	12278.0	12277.0
6139	12279.0	12280.0
6140	12281.0	12282.0
6141	12283.0	12284.0
6142	12285.0	12286.0
6143	12287.0	12288.0
6144	12290.0	12289.0
6145	12292.0	12291.0
6146	12294.0	12293.0
6147	12295.0	12296.0
6148	12297.0	12298.0
6149	12300.0	12299.0
6150	12302.0	12301.0
6151	12303.0	12304.0
6152	12306.0	12305.0
6153	12307.0	12308.0
6154	12310.0	12309.0
6155	12312.0	12311.0
6156	12314.0	12313.0
6157	12316.0	12315.0
6158	12317.0	12318.0
6159	12319.0	12320.0
6160	12322.0	12321.0
6161	12323.0	12324.0
6162	12326.0	12325.0
6163	12328.0	12327.0
6164	12330.0	12329.0
6165	12331.0	12332.0
6166	12333.0	12334.0
6167	12335.0	12336.0
6168	12338.0	12337.0
6169	12340.0	12339.0
6170	12341.0	12342.0
6171	12344.0	12343.0
6172	12345.0	12346.0
6173	12348.0	12347.0
6174	12350.0	12349.0
6175	12352.0	12351.0
6176	12354.0	12353.0
6177	12355.0	12356.0
6178	12358.0	12357.0
6179	12359.0	12360.0
6180	12362.0	12361.0
6181	12363.0	12364.0
6182	12365.0	12366.0
6183	12367.0	12368.0
6184	12370.0	12369.0
6185	12371.0	12372.0
6186	12374.0	12373.0
6187	12375.0	12376.0
6188	12377.0	12378.0
6189	12379.0	12380.0
6190	12382.0	12381.0
6191	12384.0	12383.0
6192	12386.0	12385.0
6193	12387.0	12388.0
6194	12390.0	12389.0
6195	12391.0	12392.0
6196	12393.0	12394.0
6197	12395.0	12396.0
6198	12397.0	12398.0
6199	12399.0	12400.0
6200	12402.0	12401.0
6201	12403.0	12404.0
6202	12406.0	12405.0
6203	12408.0	12407.0
6204	12410.0	12409.0
6205	12411.0	12412.0
6206	12414.0	12413.0
6207	12416.0	12415.0
6208	12417.0	12418.0
6209	12419.0	12420.0
6210	12421.0	12422.0
6211	12423.0	12424.0
6212	12426.0	12425.0
6213	12428.0	12427.0
6214	12429.0	12430.0
6215	12431.0	12432.0
6216	12433.0	12434.0
6217	12436.0	12435.0
6218	12438.0	12437.0
6219	12440.0	12439.0
6220	12442.0	12441.0
6221	12444.0	12443.0
6222	12446.0	12445.0
6223	12448.0	12447.0
6224	12450.0	12449.0
6225	12451.0	12452.0
6226	12453.0	12454.0
6227	12456.0	12455.0
6228	12458.0	12457.0
6229	12459.0	12460.0
6230	12461.0	12462.0
6231	12464.0	12463.0
6232	12465.0	12466.0
6233	12467.0	12468.0
6234	12470.0	12469.0
6235	12472.0	12471.0
6236	12474.0	12473.0
6237	12476.0	12475.0
6238	12478.0	12477.0
6239	12479.0	12480.0
6240	12481.0	12482.0
6241	12483.0	12484.0
6242	12486.0	12485.0
6243	12488.0	12487.0
6244	12490.0	12489.0
6245	12491.0	12492.0
6246	12493.0	12494.0
6247	12496.0	12495.0
6248	12498.0	12497.0
6249	12500.0	12499.0
6250	12501.0	12502.0
6251	12504.0	12503.0
6252	12505.0	12506.0
6253	12507.0	12508.0
6254	12509.0	12510.0
6255	12512.0	12511.0
6256	12513.0	12514.0
6257	12516.0	12515.0
6258	12517.0	12518.0
6259	12520.0	12519.0
6260	12521.0	12522.0
6261	12524.0	12523.0
6262	12525.0	12526.0
6263	12527.0	12528.0
6264	12529.0	12530.0
6265	12532.0	12531.0
6266	12534.0	12533.0
6267	12535.0	12536.0
6268	12537.0	12538.0
6269	12540.0	12539.0
6270	12542.0	12541.0
6271	12544.0	12543.0
6272	12545.0	12546.0
6273	12547.0	12548.0
6274	12550.0	12549.0
6275	12552.0	12551.0
6276	12553.0	12554.0
6277	12555.0	12556.0
6278	12557.0	12558.0
6279	12560.0	12559.0
6280	12561.0	12562.0
6281	12564.0	12563.0
6282	12566.0	12565.0
6283	12567.0	12568.0
6284	12569.0	12570.0
6285	12571.0	12572.0
6286	12574.0	12573.0
6287	12575.0	12576.0
6288	12578.0	12577.0
6289	12580.0	12579.0
6290	12582.0	12581.0
6291	12584.0	12583.0
6292	12585.0	12586.0
6293	12588.0	12587.0
6294	12590.0	12589.0
6295	12591.0	12592.0
6296	12593.0	12594.0
6297	12596.0	12595.0
6298	12597.0	12598.0
6299	12599.0	12600.0
6300	12602.0	12601.0
6301	12604.0	12603.0
6302	12606.0	12605.0
6303	12608.0	12607.0
6304	12610.0	12609.0
6305	12611.0	12612.0
6306	12613.0	12614.0
6307	12616.0	12615.0
6308	12618.0	12617.0
6309	12620.0	12619.0
6310	12621.0	12622.0
6311	12623.0	12624.0
6312	12626.0	12625.0
6313	12628.0	12627.0
6314	12630.0	12629.0
6315	12632.0	12631.0
6316	12633.0	12634.0
6317	12635.0	12636.0
6318	12638.0	12637.0
6319	12640.0	12639.0
6320	12641.0	12642.0
6321	12643.0	12644.0
6322	12646.0	12645.0
6323	12648.0	12647.0
6324	12650.0	12649.0
6325	12652.0	12651.0
6326	12653.0	12654.0
6327	12655.0	12656.0
6328	12657.0	12658.0
6329	12660.0	12659.0
6330	12661.0	12662.0
6331	12663.0	12664.0
6332	12666.0	12665.0
6333	12667.0	12668.0
6334	12669.0	12670.0
6335	12671.0	12672.0
6336	12674.0	12673.0
6337	12676.0	12675.0
6338	12677.0	12678.0
6339	12679.0	12680.0
6340	12682.0	12681.0
6341	12684.0	12683.0
6342	12686.0	12685.0
6343	12687.0	12688.0
6344	12689.0	12690.0
6345	12691.0	12692.0
6346	12694.0	12693.0
6347	12695.0	12696.0
6348	12698.0	12697.0
6349	12700.0	12699.0
6350	12701.0	12702.0
6351	12704.0	12703.0
6352	12705.0	12706.0
6353	12707.0	12708.0
6354	12709.0	12710.0
6355	12712.0	12711.0
6356	12713.0	12714.0
6357	12716.0	12715.0
6358	12717.0	12718.0
6359	12720.0	12719.0
6360	12721.0	12722.0
6361	12723.0	12724.0
6362	12726.0	12725.0
6363	12727.0	12728.0
6364	12729.0	12730.0
6365	12731.0	12732.0
6366	12734.0	12733.0
6367	12736.0	12735.0
6368	12738.0	12737.0
6369	12740.0	12739.0
6370	12741.0	12742.0
6371	12743.0	12744.0
6372	12745.0	12746.0
6373	12747.0	12748.0
6374	12749.0	12750.0
6375	12751.0	12752.0
6376	12753.0	12754.0
6377	12756.0	12755.0
6378	12757.0	12758.0
6379	12759.0	12760.0
6380	12761.0	12762.0
6381	12764.0	12763.0
6382	12765.0	12766.0
6383	12767.0	12768.0
6384	12770.0	12769.0
6385	12771.0	12772.0
6386	12774.0	12773.0
6387	12776.0	12775.0
6388	12778.0	12777.0
6389	12780.0	12779.0
6390	12781.0	12782.0
6391	12783.0	12784.0
6392	12786.0	12785.0
6393	12787.0	12788.0
6394	12789.0	12790.0
6395	12791.0	12792.0
6396	12794.0	12793.0
6397	12796.0	12795.0
6398	12798.0	12797.0
6399	12800.0	12799.0
6400	12801.0	12802.0
6401	12804.0	12803.0
6402	12806.0	12805.0
6403	12808.0	12807.0
6404	12810.0	12809.0
6405	12811.0	12812.0
6406	12813.0	12814.0
6407	12815.0	12816.0
6408	12818.0	12817.0
6409	12820.0	12819.0
6410	12822.0	12821.0
6411	12824.0	12823.0
6412	12825.0	12826.0
6413	12828.0	12827.0
6414	12830.0	12829.0
6415	12831.0	12832.0
6416	12833.0	12834.0
6417	12835.0	12836.0
6418	12837.0	12838.0
6419	12840.0	12839.0
6420	12842.0	12841.0
6421	12843.0	12844.0
6422	12845.0	12846.0
6423	12847.0	12848.0
6424	12850.0	12849.0
6425	12852.0	12851.0
6426	12853.0	12854.0
6427	12856.0	12855.0
6428	12857.0	12858.0
6429	12859.0	12860.0
6430	12861.0	12862.0
6431	12864.0	12863.0
6432	12866.0	12865.0
6433	12868.0	12867.0
6434	12869.0	12870.0
6435	12871.0	12872.0
6436	12873.0	12874.0
6437	12876.0	12875.0
6438	12878.0	12877.0
6439	12879.0	12880.0
6440	12882.0	12881.0
6441	12884.0	12883.0
6442	12885.0	12886.0
6443	12888.0	12887.0
6444	12889.0	12890.0
6445	12891.0	12892.0
6446	12894.0	12893.0
6447	12896.0	12895.0
6448	12897.0	12898.0
6449	12899.0	12900.0
6450	12901.0	12902.0
6451	12904.0	12903.0
6452	12905.0	12906.0
6453	12907.0	12908.0
6454	12910.0	12909.0
6455	12911.0	12912.0
6456	12914.0	12913.0
6457	12916.0	12915.0
6458	12917.0	12918.0
6459	12919.0	12920.0
6460	12922.0	12921.0
6461	12924.0	12923.0
6462	12926.0	12925.0
6463	12928.0	12927.0
6464	12929.0	12930.0
6465	12931.0	12932.0
6466	12934.0	12933.0
6467	12935.0	12936.0
6468	12937.0	12938.0
6469	12940.0	12939.0
6470	12942.0	12941.0
6471	12943.0	12944.0
6472	12945.0	12946.0
6473	12948.0	12947.0
6474	12950.0	12949.0
6475	12951.0	12952.0
6476	12953.0	12954.0
6477	12955.0	12956.0
6478	12958.0	12957.0
6479	12959.0	12960.0
6480	12962.0	12961.0
6481	12964.0	12963.0
6482	12966.0	12965.0
6483	12967.0	12968.0
6484	12970.0	12969.0
6485	12972.0	12971.0
6486	12973.0	12974.0
6487	12975.0	12976.0
6488	12977.0	12978.0
6489	12979.0	12980.0
6490	12982.0	12981.0
6491	12983.0	12984.0
6492	12986.0	12985.0
6493	12987.0	12988.0
6494	12989.0	12990.0
6495	12992.0	12991.0
6496	12994.0	12993.0
6497	12995.0	12996.0
6498	12997.0	12998.0
6499	12999.0	13000.0
6500	13001.0	13002.0
6501	13003.0	13004.0
6502	13005.0	13006.0
6503	13008.0	13007.0
6504	13009.0	13010.0
6505	13012.0	13011.0
6506	13014.0	13013.0
6507	13016.0	13015.0
6508	13017.0	13018.0
6509	13019.0	13020.0
6510	13022.0	13021.0
6511	13024.0	13023.0
6512	13026.0	13025.0
6513	13028.0	13027.0
6514	13029.0	13030.0
6515	13032.0	13031.0
6516	13033.0	13034.0
6517	13036.0	13035.0
6518	13037.0	13038.0
6519	13040.0	13039.0
6520	13042.0	13041.0
6521	13043.0	13044.0
6522	13045.0	13046.0
6523	13047.0	13048.0
6524	13050.0	13049.0
6525	13051.0	13052.0
6526	13053.0	13054.0
6527	13055.0	13056.0
6528	13057.0	13058.0
6529	13059.0	13060.0
6530	13061.0	13062.0
6531	13063.0	13064.0
6532	13066.0	13065.0
6533	13067.0	13068.0
6534	13069.0	13070.0
6535	13071.0	13072.0
6536	13074.0	13073.0
6537	13076.0	13075.0
6538	13077.0	13078.0
6539	13080.0	13079.0
6540	13081.0	13082.0
6541	13083.0	13084.0
6542	13085.0	13086.0
6543	13088.0	13087.0
6544	13090.0	13089.0
6545	13092.0	13091.0
6546	13094.0	13093.0
6547	13095.0	13096.0
6548	13097.0	13098.0
6549	13100.0	13099.0
6550	13101.0	13102.0
6551	13104.0	13103.0
6552	13106.0	13105.0
6553	13108.0	13107.0
6554	13109.0	13110.0
6555	13111.0	13112.0
6556	13113.0	13114.0
6557	13115.0	13116.0
6558	13118.0	13117.0
6559	13119.0	13120.0
6560	13121.0	13122.0
6561	13124.0	13123.0
6562	13126.0	13125.0
6563	13127.0	13128.0
6564	13129.0	13130.0
6565	13132.0	13131.0
6566	13134.0	13133.0
6567	13135.0	13136.0
6568	13137.0	13138.0
6569	13140.0	13139.0
6570	13141.0	13142.0
6571	13144.0	13143.0
6572	13146.0	13145.0
6573	13147.0	13148.0
6574	13150.0	13149.0
6575	13151.0	13152.0
6576	13153.0	13154.0
6577	13155.0	13156.0
6578	13158.0	13157.0
6579	13160.0	13159.0
6580	13161.0	13162.0
6581	13163.0	13164.0
6582	13165.0	13166.0
6583	13168.0	13167.0
6584	13169.0	13170.0
6585	13171.0	13172.0
6586	13174.0	13173.0
6587	13175.0	13176.0
6588	13177.0	13178.0
6589	13180.0	13179.0
6590	13182.0	13181.0
6591	13184.0	13183.0
6592	13185.0	13186.0
6593	13187.0	13188.0
6594	13189.0	13190.0
6595	13192.0	13191.0
6596	13193.0	13194.0
6597	13196.0	13195.0
6598	13197.0	13198.0
6599	13200.0	13199.0
6600	13202.0	13201.0
6601	13204.0	13203.0
6602	13205.0	13206.0
